ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,promotion,promotion_lower,promotion_upper,temperature_c,temperature_c_lower,temperature_c_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-02-27,321.1627987827424,250.92924535132252,286.2091555743867,321.1627987827424,321.1627987827424,-52.40407736982795,-52.40407736982795,-52.40407736982795,-13.838801759999999,-13.838801759999999,-13.838801759999999,-12.212443206415456,-12.212443206415456,-12.212443206415456,0.0,0.0,0.0,-12.212443206415456,-12.212443206415456,-12.212443206415456,2.3345120374912596,2.3345120374912596,2.3345120374912596,-28.687344440903754,-28.687344440903754,-28.687344440903754,0.0,0.0,0.0,268.75872141291444
2024-02-28,320.8098612259873,243.14415496033413,278.27186388668775,320.8098612259873,320.8098612259873,-59.71819580542512,-59.71819580542512,-59.71819580542512,-13.838801759999999,-13.838801759999999,-13.838801759999999,-13.685284412145766,-13.685284412145766,-13.685284412145766,0.0,0.0,0.0,-13.685284412145766,-13.685284412145766,-13.685284412145766,-3.271176281244347,-3.271176281244347,-3.271176281244347,-28.922933352035002,-28.922933352035002,-28.922933352035002,0.0,0.0,0.0,261.09166542056215
2024-02-29,320.45692366054567,250.71039966456337,285.2727378932257,320.45692366054567,320.45692366054567,-52.61645358911322,-52.61645358911322,-52.61645358911322,-13.838801759999999,-13.838801759999999,-13.838801759999999,-11.62330672412333,-11.62330672412333,-11.62330672412333,0.0,0.0,0.0,-11.62330672412333,-11.62330672412333,-11.62330672412333,1.9639375439956728,1.9639375439956728,1.9639375439956728,-29.11828264898557,-29.11828264898557,-29.11828264898557,0.0,0.0,0.0,267.84047007143243
2024-03-01,320.103986095104,295.2780936417984,330.9087011780198,320.103986095104,320.103986095104,-7.259817770437272,-7.259817770437272,-7.259817770437272,-13.838801759999999,-13.838801759999999,-13.838801759999999,37.586713275876676,37.586713275876676,37.586713275876676,49.21002000000001,49.21002000000001,49.21002000000001,-11.62330672412333,-11.62330672412333,-11.62330672412333,-1.7344402375329453,-1.7344402375329453,-1.7344402375329453,-29.27328904878101,-29.27328904878101,-29.27328904878101,0.0,0.0,0.0,312.8441683246667
2024-03-02,319.75104852966234,252.63364823882858,287.21879405958015,319.75104852966234,319.75104852966234,-49.5088032554825,-49.5088032554825,-49.5088032554825,-13.838801759999999,-13.838801759999999,-13.838801759999999,-7.499351348078457,-7.499351348078457,-7.499351348078457,0.0,0.0,0.0,-7.499351348078457,-7.499351348078457,-7.499351348078457,1.2167560102864448,1.2167560102864448,1.2167560102864448,-29.387406157690496,-29.387406157690496,-29.387406157690496,0.0,0.0,0.0,270.2422452741798
2024-03-03,319.3981109642207,249.7566954246083,285.3439016897486,319.3981109642207,319.3981109642207,-51.80788564361352,-51.80788564361352,-51.80788564361352,-13.838801759999999,-13.838801759999999,-13.838801759999999,-10.739602000685144,-10.739602000685144,-10.739602000685144,0.0,0.0,0.0,-10.739602000685144,-10.739602000685144,-10.739602000685144,2.2301567953021504,2.2301567953021504,2.2301567953021504,-29.459638678230522,-29.459638678230522,-29.459638678230522,0.0,0.0,0.0,267.59022532060715
2024-03-04,319.04517339877907,239.88535777084456,275.6768952638849,319.04517339877907,319.04517339877907,-61.66708295551325,-61.66708295551325,-61.66708295551325,-13.838801759999999,-13.838801759999999,-13.838801759999999,-15.59997797959517,-15.59997797959517,-15.59997797959517,0.0,0.0,0.0,-15.59997797959517,-15.59997797959517,-15.59997797959517,-2.7397458682798574,-2.7397458682798574,-2.7397458682798574,-29.48855734763822,-29.48855734763822,-29.48855734763822,0.0,0.0,0.0,257.3780904432658
2024-03-05,318.6922358470901,244.86802867684355,277.04649331345854,318.6922358470901,318.6922358470901,-57.754873220082835,-57.754873220082835,-57.754873220082835,-13.838801759999999,-13.838801759999999,-13.838801759999999,-16.77825094417942,-16.77825094417942,-16.77825094417942,0.0,0.0,0.0,-16.77825094417942,-16.77825094417942,-16.77825094417942,2.33451203749901,2.33451203749901,2.33451203749901,-29.472332553402428,-29.472332553402428,-29.472332553402428,0.0,0.0,0.0,260.93736262700725
2024-03-06,318.3392982954011,242.89106431879094,276.4000009575905,318.3392982954011,318.3392982954011,-59.46762590396722,-59.46762590396722,-59.46762590396722,-13.838801759999999,-13.838801759999999,-13.838801759999999,-12.94886380928061,-12.94886380928061,-12.94886380928061,0.0,0.0,0.0,-12.94886380928061,-12.94886380928061,-12.94886380928061,-3.2711762812393643,-3.2711762812393643,-3.2711762812393643,-29.40878405344724,-29.40878405344724,-29.40878405344724,0.0,0.0,0.0,258.8716723914339
2024-03-07,317.98636074371205,240.5446330771761,275.4862332920119,317.98636074371205,317.98636074371205,-59.71596844487708,-59.71596844487708,-59.71596844487708,-13.838801759999999,-13.838801759999999,-13.838801759999999,-18.545660391055794,-18.545660391055794,-18.545660391055794,0.0,0.0,0.0,-18.545660391055794,-18.545660391055794,-18.545660391055794,1.9639375439939581,1.9639375439939581,1.9639375439939581,-29.295443837815238,-29.295443837815238,-29.295443837815238,0.0,0.0,0.0,258.27039229883496
2024-03-08,317.63342319202303,246.86924007407876,281.7984097849136,317.63342319202303,317.63342319202303,-53.969631706148775,-53.969631706148775,-53.969631706148775,-13.838801759999999,-13.838801759999999,-13.838801759999999,-9.266760794954832,-9.266760794954832,-9.266760794954832,0.0,0.0,0.0,-9.266760794954832,-9.266760794954832,-9.266760794954832,-1.7344402375276071,-1.7344402375276071,-1.7344402375276071,-29.129628913666338,-29.129628913666338,-29.129628913666338,0.0,0.0,0.0,263.66379148587424
2024-03-09,317.28048564033406,247.30148414352564,281.0745583036774,317.28048564033406,317.28048564033406,-52.712020790131355,-52.712020790131355,-52.712020790131355,-13.838801759999999,-13.838801759999999,-13.838801759999999,-11.181454362404235,-11.181454362404235,-11.181454362404235,0.0,0.0,0.0,-11.181454362404235,-11.181454362404235,-11.181454362404235,1.21675601030464,1.21675601030464,1.21675601030464,-28.90852067803176,-28.90852067803176,-28.90852067803176,0.0,0.0,0.0,264.5684648502027
2024-03-10,316.92754808864504,242.4509875323279,276.29883738218876,316.92754808864504,316.92754808864504,-56.279722867032724,-56.279722867032724,-56.279722867032724,-13.838801759999999,-13.838801759999999,-13.838801759999999,-16.041830341314263,-16.041830341314263,-16.041830341314263,0.0,0.0,0.0,-16.041830341314263,-16.041830341314263,-16.041830341314263,2.23015679528525,2.23015679528525,2.23015679528525,-28.629247561003712,-28.629247561003712,-28.629247561003712,0.0,0.0,0.0,260.6478252216123
2024-03-11,316.5746105358411,233.8191907909725,268.85777610594846,316.5746105358411,316.5746105358411,-64.44416463130493,-64.44416463130493,-64.44416463130493,-13.838801759999999,-13.838801759999999,-13.838801759999999,-19.576649235067013,-19.576649235067013,-19.576649235067013,0.0,0.0,0.0,-19.576649235067013,-19.576649235067013,-19.576649235067013,-2.739745868284071,-2.739745868284071,-2.739745868284071,-28.288967767953853,-28.288967767953853,-28.288967767953853,0.0,0.0,0.0,252.13044590453615
2024-03-12,316.22167298303714,249.45311062529612,282.016888476976,316.22167298303714,316.22167298303714,-49.834272693583024,-49.834272693583024,-49.834272693583024,-13.838801759999999,-13.838801759999999,-13.838801759999999,-10.44503375953908,-10.44503375953908,-10.44503375953908,0.0,0.0,0.0,-10.44503375953908,-10.44503375953908,-10.44503375953908,2.3345120374947044,2.3345120374947044,2.3345120374947044,-27.884949211538643,-27.884949211538643,-27.884949211538643,0.0,0.0,0.0,266.3874002894541
2024-03-13,315.8687354302332,240.04559470660968,275.55936047802925,315.8687354302332,315.8687354302332,-58.94632714267139,-58.94632714267139,-58.94632714267139,-13.838801759999999,-13.838801759999999,-13.838801759999999,-14.421705015010922,-14.421705015010922,-14.421705015010922,0.0,0.0,0.0,-14.421705015010922,-14.421705015010922,-14.421705015010922,-3.2711762812424254,-3.2711762812424254,-3.2711762812424254,-27.41464408641805,-27.41464408641805,-27.41464408641805,0.0,0.0,0.0,256.9224082875618
2024-03-14,315.5157978774292,248.96431612487055,283.15764212368924,315.5157978774292,315.5157978774292,-48.901085717210854,-48.901085717210854,-48.901085717210854,-13.838801759999999,-13.838801759999999,-13.838801759999999,-10.15046551839302,-10.15046551839302,-10.15046551839302,0.0,0.0,0.0,-10.15046551839302,-10.15046551839302,-10.15046551839302,1.9639375439906461,1.9639375439906461,1.9639375439906461,-26.875755982808485,-26.875755982808485,-26.875755982808485,0.0,0.0,0.0,266.61471216021835
2024-03-15,315.1628603246253,238.03548386767102,272.9794656752806,315.1628603246253,315.1628603246253,-59.9433479645918,-59.9433479645918,-59.9433479645918,-13.838801759999999,-13.838801759999999,-13.838801759999999,-18.1038080293367,-18.1038080293367,-18.1038080293367,0.0,0.0,0.0,-18.1038080293367,-18.1038080293367,-18.1038080293367,-1.7344402375421688,-1.7344402375421688,-1.7344402375421688,-26.266297937712935,-26.266297937712935,-26.266297937712935,0.0,0.0,0.0,255.2195123600335
2024-03-16,314.80992277182133,294.60986347458584,329.90221903031147,314.80992277182133,314.80992277182133,-3.7129393675209377,-3.7129393675209377,-3.7129393675209377,-13.838801759999999,-13.838801759999999,-13.838801759999999,34.49374674384302,34.49374674384302,34.49374674384302,49.21002000000001,49.21002000000001,49.21002000000001,-14.716273256156985,-14.716273256156985,-14.716273256156985,1.216756010277671,1.216756010277671,1.216756010277671,-25.58464036164164,-25.58464036164164,-25.58464036164164,0.0,0.0,0.0,311.0969834043004
2024-03-17,314.4569852238378,248.20084785538393,282.3262779583868,314.4569852238378,314.4569852238378,-48.79792062149362,-48.79792062149362,-48.79792062149362,-13.838801759999999,-13.838801759999999,-13.838801759999999,-12.359727326988486,-12.359727326988486,-12.359727326988486,0.0,0.0,0.0,-12.359727326988486,-12.359727326988486,-12.359727326988486,2.2301567953099335,2.2301567953099335,2.2301567953099335,-24.829548329815072,-24.829548329815072,-24.829548329815072,0.0,0.0,0.0,265.6590646023442
2024-03-18,314.1040476758543,245.5085402133098,279.47849992794914,314.1040476758543,314.1040476758543,-52.349346739966535,-52.349346739966535,-52.349346739966535,-13.838801759999999,-13.838801759999999,-13.838801759999999,-11.77059084469636,-11.77059084469636,-11.77059084469636,0.0,0.0,0.0,-11.77059084469636,-11.77059084469636,-11.77059084469636,-2.739745868283738,-2.739745868283738,-2.739745868283738,-24.00020826698644,-24.00020826698644,-24.00020826698644,0.0,0.0,0.0,261.75470093588774
2024-03-19,313.7511101278708,248.0185984893763,284.2724243947211,313.7511101278708,313.7511101278708,-47.10754573087844,-47.10754573087844,-47.10754573087844,-13.838801759999999,-13.838801759999999,-13.838801759999999,-12.507011447561515,-12.507011447561515,-12.507011447561515,0.0,0.0,0.0,-12.507011447561515,-12.507011447561515,-12.507011447561515,2.334512037496426,2.334512037496426,2.334512037496426,-23.096244560813357,-23.096244560813357,-23.096244560813357,0.0,0.0,0.0,266.64356439699236
2024-03-20,313.39817257988733,246.59642593201,283.81358241306367,313.39817257988733,313.39817257988733,-47.905329443948354,-47.905329443948354,-47.905329443948354,-13.838801759999999,-13.838801759999999,-13.838801759999999,-8.677624312662706,-8.677624312662706,-8.677624312662706,0.0,0.0,0.0,-8.677624312662706,-8.677624312662706,-8.677624312662706,-3.271176281245486,-3.271176281245486,-3.271176281245486,-22.117727090040155,-22.117727090040155,-22.117727090040155,0.0,0.0,0.0,265.492843135939
2024-03-21,313.04523503190376,249.6065415730002,283.4141447983259,313.04523503190376,313.04523503190376,-45.88889905754145,-45.88889905754145,-45.88889905754145,-13.838801759999999,-13.838801759999999,-13.838801759999999,-12.94886380928061,-12.94886380928061,-12.94886380928061,0.0,0.0,0.0,-12.94886380928061,-12.94886380928061,-12.94886380928061,1.9639375440006095,1.9639375440006095,1.9639375440006095,-21.06517103226145,-21.06517103226145,-21.06517103226145,0.0,0.0,0.0,267.1563359743623
2024-03-22,312.6922974839203,250.27640716983072,285.61224515809096,312.6922974839203,312.6922974839203,-44.926817519998956,-44.926817519998956,-44.926817519998956,-13.838801759999999,-13.838801759999999,-13.838801759999999,-9.414044915527862,-9.414044915527862,-9.414044915527862,0.0,0.0,0.0,-9.414044915527862,-9.414044915527862,-9.414044915527862,-1.7344402375368313,-1.7344402375368313,-1.7344402375368313,-19.939530606934262,-19.939530606934262,-19.939530606934262,0.0,0.0,0.0,267.76547996392134
2024-03-23,312.33935997401767,255.89311676011184,290.9298203251824,312.33935997401767,312.33935997401767,-39.158153940880375,-39.158153940880375,-39.158153940880375,-13.838801759999999,-13.838801759999999,-13.838801759999999,-7.7939195892245205,-7.7939195892245205,-7.7939195892245205,0.0,0.0,0.0,-7.7939195892245205,-7.7939195892245205,-7.7939195892245205,1.2167560102917157,1.2167560102917157,1.2167560102917157,-18.742188601947568,-18.742188601947568,-18.742188601947568,0.0,0.0,0.0,273.1812060331373
2024-03-24,311.98642246411504,260.6724520100403,295.79868101766374,311.98642246411504,311.98642246411504,-34.8155304852759,-34.8155304852759,-34.8155304852759,-13.838801759999999,-13.838801759999999,-13.838801759999999,-5.731941901202081,-5.731941901202081,-5.731941901202081,0.0,0.0,0.0,-5.731941901202081,-5.731941901202081,-5.731941901202081,2.2301567952930337,2.2301567952930337,2.2301567952930337,-17.474943619366854,-17.474943619366854,-17.474943619366854,0.0,0.0,0.0,277.1708919788391
2024-03-25,311.6334849542124,258.95223326498785,292.3650557732069,311.6334849542124,311.6334849542124,-36.97764527983077,-36.97764527983077,-36.97764527983077,-13.838801759999999,-13.838801759999999,-13.838801759999999,-4.25910069547177,-4.25910069547177,-4.25910069547177,0.0,0.0,0.0,-4.25910069547177,-4.25910069547177,-4.25910069547177,-2.739745868287952,-2.739745868287952,-2.739745868287952,-16.139996956071048,-16.139996956071048,-16.139996956071048,0.0,0.0,0.0,274.65583967438164
2024-03-26,311.2805474443098,258.1551209417431,294.3136358433575,311.2805474443098,311.2805474443098,-35.06913906539244,-35.06913906539244,-35.06913906539244,-13.838801759999999,-13.838801759999999,-13.838801759999999,-8.824908433235738,-8.824908433235738,-8.824908433235738,0.0,0.0,0.0,-8.824908433235738,-8.824908433235738,-8.824908433235738,2.3345120374921207,2.3345120374921207,2.3345120374921207,-14.739940909648825,-14.739940909648825,-14.739940909648825,0.0,0.0,0.0,276.2114083789173
2024-03-27,310.92760993440714,255.32291376950656,288.7012686361631,310.92760993440714,310.92760993440714,-39.35992067117928,-39.35992067117928,-39.35992067117928,-13.838801759999999,-13.838801759999999,-13.838801759999999,-8.97219255380877,-8.97219255380877,-8.97219255380877,0.0,0.0,0.0,-8.97219255380877,-8.97219255380877,-8.97219255380877,-3.271176281244526,-3.271176281244526,-3.271176281244526,-13.277750076125985,-13.277750076125985,-13.277750076125985,0.0,0.0,0.0,271.56768926322786
2024-03-28,310.57467242055725,270.53681192559355,305.1244030787057,310.57467242055725,310.57467242055725,-23.4722181883757,-23.4722181883757,-23.4722181883757,-13.838801759999999,-13.838801759999999,-13.838801759999999,0.15942292171916342,0.15942292171916342,0.15942292171916342,0.0,0.0,0.0,0.15942292171916342,0.15942292171916342,0.15942292171916342,1.9639375439840219,1.9639375439840219,1.9639375439840219,-11.756776894078886,-11.756776894078886,-11.756776894078886,0.0,0.0,0.0,287.10245423218157
2024-03-29,310.2217349067073,266.1498472108667,299.7748354291325,310.2217349067073,310.2217349067073,-27.361980826851724,-27.361980826851724,-27.361980826851724,-13.838801759999999,-13.838801759999999,-13.838801759999999,-1.6079865251572145,-1.6079865251572145,-1.6079865251572145,0.0,0.0,0.0,-1.6079865251572145,-1.6079865251572145,-1.6079865251572145,-1.7344402375359433,-1.7344402375359433,-1.7344402375359433,-10.18075230415857,-10.18075230415857,-10.18075230415857,0.0,0.0,0.0,282.8597540798556
2024-03-30,309.86879739285735,265.9295122882158,301.7982734004887,309.86879739285735,309.86879739285735,-24.84580191395807,-24.84580191395807,-24.84580191395807,-13.838801759999999,-13.838801759999999,-13.838801759999999,-3.6699642131796484,-3.6699642131796484,-3.6699642131796484,0.0,0.0,0.0,-3.6699642131796484,-3.6699642131796484,-3.6699642131796484,1.2167560102647466,1.2167560102647466,1.2167560102647466,-8.553791951043168,-8.553791951043168,-8.553791951043168,0.0,0.0,0.0,285.02299547889925
2024-03-31,309.51585987900745,326.28534258691707,361.7749252464376,309.51585987900745,309.51585987900745,34.85706133573088,34.85706133573088,34.85706133573088,-13.838801759999999,-13.838801759999999,-13.838801759999999,53.34611417719101,53.34611417719101,53.34611417719101,49.21002000000001,49.21002000000001,49.21002000000001,4.136094177191003,4.136094177191003,4.136094177191003,2.2301567952761334,2.2301567952761334,2.2301567952761334,-6.880407876736255,-6.880407876736255,-6.880407876736255,0.0,0.0,0.0,344.3729212147383
2024-04-01,309.16292236515756,271.377295514707,305.9629771747981,309.16292236515756,309.16292236515756,-20.84822926462415,-20.84822926462415,-20.84822926462415,-13.838801759999999,-13.838801759999999,-13.838801759999999,0.895843524584319,0.895843524584319,0.895843524584319,0.0,0.0,0.0,0.895843524584319,0.895843524584319,0.895843524584319,-2.7397458682772813,-2.7397458682772813,-2.7397458682772813,-5.165525160931186,-5.165525160931186,-5.165525160931186,0.0,0.0,0.0,288.3146931005334
2024-04-02,308.8099848513076,282.1384055116567,315.87308309583466,308.8099848513076,308.8099848513076,-9.89899330064495,-9.89899330064495,-9.89899330064495,-13.838801759999999,-13.838801759999999,-13.838801759999999,5.019798900629186,5.019798900629186,5.019798900629186,0.0,0.0,0.0,5.019798900629186,5.019798900629186,5.019798900629186,2.334512037497943,2.334512037497943,2.334512037497943,-3.4145024787720795,-3.4145024787720795,-3.4145024787720795,0.0,0.0,0.0,298.91099155066263
2024-04-03,308.4570473395108,274.95448768813986,310.46269797664456,308.4570473395108,308.4570473395108,-15.932596040111045,-15.932596040111045,-15.932596040111045,-13.838801759999999,-13.838801759999999,-13.838801759999999,2.8105370920337194,2.8105370920337194,2.8105370920337194,0.0,0.0,0.0,2.8105370920337194,2.8105370920337194,2.8105370920337194,-3.271176281247836,-3.271176281247836,-3.271176281247836,-1.633155090896931,-1.633155090896931,-1.633155090896931,0.0,0.0,0.0,292.52445129939974
2024-04-04,308.1041098277139,287.5336545793444,321.95586329008364,308.1041098277139,308.1041098277139,-2.1170359545128075,-2.1170359545128075,-2.1170359545128075,-13.838801759999999,-13.838801759999999,-13.838801759999999,9.585606638393154,9.585606638393154,9.585606638393154,0.0,0.0,0.0,9.585606638393154,9.585606638393154,9.585606638393154,1.9639375439939852,1.9639375439939852,1.9639375439939852,0.17222162310005282,0.17222162310005282,0.17222162310005282,0.0,0.0,0.0,305.9870738732011
2024-04-05,307.7511723159171,287.42267097637364,322.45561725210626,307.7511723159171,307.7511723159171,-3.8455209293274906,-3.8455209293274906,-3.8455209293274906,-13.838801759999999,-13.838801759999999,-13.838801759999999,9.732890758966187,9.732890758966187,9.732890758966187,0.0,0.0,0.0,9.732890758966187,9.732890758966187,9.732890758966187,-1.7344402375306054,-1.7344402375306054,-1.7344402375306054,1.9948303092369266,1.9948303092369266,1.9948303092369266,0.0,0.0,0.0,303.90565138658957
2024-04-06,307.3982348041202,287.0318799670659,319.64397945476384,307.3982348041202,307.3982348041202,-4.0694611637261575,-4.0694611637261575,-4.0694611637261575,-13.838801759999999,-13.838801759999999,-13.838801759999999,4.725230659483126,4.725230659483126,4.725230659483126,0.0,0.0,0.0,4.725230659483126,4.725230659483126,4.725230659483126,1.2167560102829416,1.2167560102829416,1.2167560102829416,3.827353926507775,3.827353926507775,3.827353926507775,0.0,0.0,0.0,303.32877364039405
2024-04-07,307.04529729232337,293.47524920080707,328.23938381512085,307.04529729232337,307.04529729232337,3.3443382153549206,3.3443382153549206,3.3443382153549206,-13.838801759999999,-13.838801759999999,-13.838801759999999,9.291038397247092,9.291038397247092,9.291038397247092,0.0,0.0,0.0,9.291038397247092,9.291038397247092,9.291038397247092,2.230156795280025,2.230156795280025,2.230156795280025,5.661944782827803,5.661944782827803,5.661944782827803,0.0,0.0,0.0,310.3896355076783
2024-04-08,306.69235978052654,289.02847874181975,323.8537564832053,306.69235978052654,306.69235978052654,0.20271372116136835,0.20271372116136835,0.20271372116136835,-13.838801759999999,-13.838801759999999,-13.838801759999999,9.291038397247092,9.291038397247092,9.291038397247092,0.0,0.0,0.0,9.291038397247092,9.291038397247092,9.291038397247092,-2.739745868296379,-2.739745868296379,-2.739745868296379,7.490222952210654,7.490222952210654,7.490222952210654,0.0,0.0,0.0,306.89507350168793
2024-04-09,306.3394222686156,299.200964128538,333.6980251770936,306.3394222686156,306.3394222686156,10.035717700150068,10.035717700150068,10.035717700150068,-13.838801759999999,-13.838801759999999,-13.838801759999999,12.236720808707716,12.236720808707716,12.236720808707716,0.0,0.0,0.0,12.236720808707716,12.236720808707716,12.236720808707716,2.3345120374996653,2.3345120374996653,2.3345120374996653,9.303286613942683,9.303286613942683,9.303286613942683,0.0,0.0,0.0,316.37513996876567
2024-04-10,305.9864847567046,289.86736288122444,323.4257697540943,305.9864847567046,305.9864847567046,0.17983046494038551,0.17983046494038551,0.17983046494038551,-13.838801759999999,-13.838801759999999,-13.838801759999999,6.1980718652134374,6.1980718652134374,6.1980718652134374,0.0,0.0,0.0,6.1980718652134374,6.1980718652134374,6.1980718652134374,-3.271176281242853,-3.271176281242853,-3.271176281242853,11.0917366409698,11.0917366409698,11.0917366409698,0.0,0.0,0.0,306.166315221645
2024-04-11,305.6335472447937,301.6534423295137,335.6550565417202,305.6335472447937,305.6335472447937,12.765721664233972,12.765721664233972,12.765721664233972,-13.838801759999999,-13.838801759999999,-13.838801759999999,11.79486844698862,11.79486844698862,11.79486844698862,0.0,0.0,0.0,11.79486844698862,11.79486844698862,11.79486844698862,1.9639375440039486,1.9639375440039486,1.9639375440039486,12.8457174332414,12.8457174332414,12.8457174332414,0.0,0.0,0.0,318.3992689090277
2024-04-12,305.2806097328828,301.17973146120386,334.4566238087864,305.2806097328828,305.2806097328828,12.691295566944845,12.691295566944845,12.691295566944845,-13.838801759999999,-13.838801759999999,-13.838801759999999,13.709562014438026,13.709562014438026,13.709562014438026,0.0,0.0,0.0,13.709562014438026,13.709562014438026,13.709562014438026,-1.7344402375252672,-1.7344402375252672,-1.7344402375252672,14.554975550032083,14.554975550032083,14.554975550032083,0.0,0.0,0.0,317.97190529982765
2024-04-13,304.9276722209719,298.01093738840024,331.8967012858736,304.9276722209719,304.9276722209719,9.637679150333728,9.637679150333728,9.637679150333728,-13.838801759999999,-13.838801759999999,-13.838801759999999,6.050787744640409,6.050787744640409,6.050787744640409,0.0,0.0,0.0,6.050787744640409,6.050787744640409,6.050787744640409,1.2167560102785546,1.2167560102785546,1.2167560102785546,16.208937155414766,16.208937155414766,16.208937155414766,0.0,0.0,0.0,314.5653513713056
2024-04-14,304.5747347090609,301.8468436068088,336.92389215144584,304.5747347090609,304.5747347090609,14.595493378336599,14.595493378336599,14.595493378336599,-13.838801759999999,-13.838801759999999,-13.838801759999999,8.407333673808903,8.407333673808903,8.407333673808903,0.0,0.0,0.0,8.407333673808903,8.407333673808903,8.407333673808903,2.2301567952677583,2.2301567952677583,2.2301567952677583,17.79680466925993,17.79680466925993,17.79680466925993,0.0,0.0,0.0,319.1702280873975
2024-04-15,304.22179719434484,345.2021941622942,379.06908630406116,304.22179719434484,304.22179719434484,58.43178481121237,58.43178481121237,58.43178481121237,-13.838801759999999,-13.838801759999999,-13.838801759999999,55.70266010635951,55.70266010635951,55.70266010635951,49.21002000000001,49.21002000000001,49.21002000000001,6.492640106359498,6.492640106359498,6.492640106359498,-2.739745868285709,-2.739745868285709,-2.739745868285709,19.30767233313857,19.30767233313857,19.30767233313857,0.0,0.0,0.0,362.6535820055572
2024-04-16,303.86885967962866,308.7778834405067,343.5839895044766,303.86885967962866,303.86885967962866,21.463090764266802,21.463090764266802,21.463090764266802,-13.838801759999999,-13.838801759999999,-13.838801759999999,12.236720808707716,12.236720808707716,12.236720808707716,0.0,0.0,0.0,12.236720808707716,12.236720808707716,12.236720808707716,2.3345120375013875,2.3345120375013875,2.3345120375013875,20.730659678057695,20.730659678057695,20.730659678057695,0.0,0.0,0.0,325.33195044389544
2024-04-17,303.5159221649125,306.80321482246455,341.24454495226337,303.5159221649125,303.5159221649125,20.422054565866812,20.422054565866812,20.422054565866812,-13.838801759999999,-13.838801759999999,-13.838801759999999,15.4769714613144,15.4769714613144,15.4769714613144,0.0,0.0,0.0,15.4769714613144,15.4769714613144,15.4769714613144,-3.2711762812459146,-3.2711762812459146,-3.2711762812459146,22.055061145798327,22.055061145798327,22.055061145798327,0.0,0.0,0.0,323.9379767307793
2024-04-18,303.16298465019645,315.29904806978556,349.2045656238503,303.16298465019645,303.16298465019645,29.67101492912335,29.67101492912335,29.67101492912335,-13.838801759999999,-13.838801759999999,-13.838801759999999,18.27536975220199,18.27536975220199,18.27536975220199,0.0,0.0,0.0,18.27536975220199,18.27536975220199,18.27536975220199,1.9639375440006366,1.9639375440006366,1.9639375440006366,23.270509392920726,23.270509392920726,23.270509392920726,0.0,0.0,0.0,332.8339995793198
2024-04-19,302.8100471354803,307.2921704362775,342.3118201815386,302.8100471354803,302.8100471354803,23.092605623716754,23.092605623716754,23.092605623716754,-13.838801759999999,-13.838801759999999,-13.838801759999999,14.298698496730148,14.298698496730148,14.298698496730148,0.0,0.0,0.0,14.298698496730148,14.298698496730148,14.298698496730148,-1.73444023752438,-1.73444023752438,-1.73444023752438,24.36714912451098,24.36714912451098,24.36714912451098,0.0,0.0,0.0,325.90265275919705
2024-04-20,302.4571096169953,318.82548538064077,351.40178771884524,302.4571096169953,302.4571096169953,31.872846415172642,31.872846415172642,31.872846415172642,-13.838801759999999,-13.838801759999999,-13.838801759999999,19.159074475640175,19.159074475640175,19.159074475640175,0.0,0.0,0.0,19.159074475640175,19.159074475640175,19.159074475640175,1.2167560102741677,1.2167560102741677,1.2167560102741677,25.3358176892583,25.3358176892583,25.3358176892583,0.0,0.0,0.0,334.32995603216796
2024-04-21,302.10417209851033,309.2954162437691,345.2427499470435,302.10417209851033,302.10417209851033,25.02889454114123,25.02889454114123,25.02889454114123,-13.838801759999999,-13.838801759999999,-13.838801759999999,10.469311361831343,10.469311361831343,10.469311361831343,0.0,0.0,0.0,10.469311361831343,10.469311361831343,10.469311361831343,2.230156795292442,2.230156795292442,2.230156795292442,26.16822814401745,26.16822814401745,26.16822814401745,0.0,0.0,0.0,327.1330666396516
2024-04-22,301.7512345800253,304.85076655070816,338.3604235740557,301.7512345800253,301.7512345800253,20.011493218164414,20.011493218164414,20.011493218164414,-13.838801759999999,-13.838801759999999,-13.838801759999999,9.732890758966187,9.732890758966187,9.732890758966187,0.0,0.0,0.0,9.732890758966187,9.732890758966187,9.732890758966187,-2.7397458682750386,-2.7397458682750386,-2.7397458682750386,26.857150087473272,26.857150087473272,26.857150087473272,0.0,0.0,0.0,321.7627277981897
2024-04-23,301.3982970615403,314.11540344953784,348.40297547496874,301.3982970615403,301.3982970615403,30.485560303427203,30.485560303427203,30.485560303427203,-13.838801759999999,-13.838801759999999,-13.838801759999999,14.593266737876212,14.593266737876212,14.593266737876212,0.0,0.0,0.0,14.593266737876212,14.593266737876212,14.593266737876212,2.3345120374970816,2.3345120374970816,2.3345120374970816,27.39658328805391,27.39658328805391,27.39658328805391,0.0,0.0,0.0,331.88385736496747
